,ROUTE_ID,COMPANY_CODE,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE,START_DISTRICT,END_DISTRICT,TRAVEL_DISTANCE
334,1432,KMB+CTB,N170,N170,N170,1,N,0,56,沙田巿中心,沙田巿中心,SHATIN CENTRAL,華富(中),华富(中),WAH FU (CENTRAL),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N170&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N170&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N170&lang=en,31.2,2023-06-18,Sha Tin,Southern District,22488.0
335,1433,KMB+CTB,N171,N171,N171,1,N,0,55,荔枝角,荔枝角,Lai Chi Kok,鴨脷洲邨,鴨脷洲邨,Ap Lei Chau Estate,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N171&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N171&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N171&lang=en,21.7,2023-06-18,Sham Shui Po,Southern District,17542.0
336,1434,KMB+CTB,N182,N182,N182,1,N,0,60,廣源,广源,KWONG YUEN,中環(港澳碼頭),中环(港澳码头),CENTRAL (MACAU FERRY),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N182&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N182&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N182&lang=en,31.2,2023-06-18,Sha Tin,Central and Western,19942.0
337,1443,KMB,N281,N281,N281,1,N,0,86,錦英苑,锦英苑,KAM YING COURT,紅磡站,红磡站,HUNG HOM STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N281&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N281&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N281&lang=en,19.4,2024-06-14,Sha Tin,Yau Tsim Mong,20100.0
338,1444,KMB,N293,N293,N293,1,N,0,71,尚德,尚德,SHEUNG TAK,旺角(柏景灣),旺角(柏景湾),MONG KOK (PARK AVENUE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N293&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N293&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N293&lang=en,19.0,2023-12-22,Sai Kung,Yau Tsim Mong,16226.0
339,1445,KMB+CTB,N619,N619,N619,1,N,0,60,順利,顺利,Shun Lee,中環(港澳碼頭),中环(港澳码头),Central (Macau Ferry),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N619&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N619&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N619&lang=en,17.8,2023-06-18,Kwun Tong,Central and Western,18034.0
340,1450,LWB,S64P,S64P,S64P,1,T,1,21,迎東邨,迎东邨,YING TUNG ESTATE,機場(貨運及航膳區)(循環線)(經東涌發展碼頭),机场(货运及航膳区)(循环线)(经东涌发展码头),AIRPORT (CARGO AND CATERING AREA) (CIRCULAR) (via Tung Chung Development Pier),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64P&lang=en,3.8,2023-06-18,Islands,Islands,2662.0
341,1451,LWB,S64,S64,S64,1,R,0,30,東涌(逸東),东涌(逸东),TUNG CHUNG (YAT TUNG),機場(循環線),机场(循环线),AIRPORT (CIRCULAR),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S64&lang=en,3.8,2023-06-18,Islands,Islands,4127.945372700564
342,1460,LWB,N30,N30,N30,1,NT,1,90,元朗站,元朗站,YUEN LONG STATION,機場(暢達路),机场(畅达路),AIRPORT (CHEONG TAT ROAD),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N30&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N30&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N30&lang=en,29.0,2025-01-02,Yuen Long,Islands,30237.0
343,1461,LWB,E42,E42,E42,1,R,0,81,博康,博康,POK HONG,機場(地面運輸中心),机场(地面运输中心),AIRPORT (GROUND TRANSPORTATION CENTRE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E42&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E42&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E42&lang=en,14.4,2024-08-26,Sha Tin,Islands,42466.0
344,1462,LWB,E41,E41,E41,1,R,0,79,大埔頭,大埔头,TAI PO TAU,航天城,航天城,SKYCITY,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E41&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E41&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E41&lang=en,14.4,2023-11-23,Tai Po,Islands,27340.986741520504
345,1466,LWB,E33,E33,E33,1,R,0,58,屯門市中心,屯门市中心,TUEN MUN CENTRAL,機場(地面運輸中心),机场(地面运输中心),AIRPORT (GROUND TRANSPORTATION CENTRE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33&lang=en,12.4,2023-06-10,Tuen Mun,Islands,21180.0
346,1467,LWB,E32,E32,E32,1,T,1,64,葵芳(南),葵芳(南),KWAI FONG (SOUTH),航天城,航天城,SKYCITY,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E32&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E32&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E32&lang=en,11.2,2023-11-24,Kwai Tsing,Islands,19559.044199551267
347,1468,LWB,E31,E31,E31,1,R,0,60,荃灣(愉景新城),荃湾(愉景新城),TSUEN WAN (DISCOVERY PARK),東涌(逸東),东涌(逸东),TUNG CHUNG (YAT TUNG),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E31&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E31&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E31&lang=en,11.2,2023-06-10,Tsuen Wan,Islands,28084.0
348,1482,KMB+CTB,101,101,101,1,R,0,65,觀塘(裕民坊),观塘(裕民坊),Kwun Tong (Yue Man Square),堅尼地城,坚尼地城,Kennedy Town,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=101&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=101&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=101&lang=en,12.9,2024-09-16,Kwun Tong,Central and Western,16098.0
349,1484,KMB+CTB,102,102,102,1,R,0,69,筲箕灣,筲箕湾,SHAU KEI WAN,美孚,美孚,MEI FOO,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=102&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=102&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=102&lang=en,12.9,2024-07-15,Eastern,Sham Shui Po,17722.0
350,1490,KMB+CTB,106P,106P,106P,1,T,1,73,小西灣(藍灣半島),小西湾(蓝湾半岛),Siu Sai Wan (Island Resort),黃大仙(上午繁忙時間行走),黄大仙(上午繁忙时间行走),Wong Tai Sin (Morning Peak),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106P&lang=en,12.9,2023-06-18,Eastern,Wong Tai Sin,22529.0
351,1491,KMB+CTB,107,107,107,1,R,0,56,九龍灣,九龙湾,Kowloon Bay,華貴,华贵,Wah Kwai,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107&lang=en,14.7,2023-06-18,Kwun Tong,Southern District,21274.0
352,1492,KMB+CTB,107P,107P,107P,1,T,1,41,紅磡(海逸豪園),红磡(海逸豪园),Hung Hom (Laguna Verde),數碼港,数码港,Cyberport,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=107P&lang=en,14.7,2024-12-11,Yau Tsim Mong,Southern District,18371.0
353,1493,KMB+CTB,106A,106A,106A,1,T,1,48,黃大仙,黄大仙,WONG TAI SIN,太古(康怡廣場),太古(康怡广场),TAI KOO (KORNHILL PLAZA),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106A&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106A&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=106A&lang=en,12.9,2023-06-18,Wong Tai Sin,Eastern,14057.0
354,1506,KMB+CTB,118P,118P,118P,1,T,1,36,小西灣(藍灣半島),小西湾(蓝湾半岛),SIU SAI WAN (ISLAND RESORT),基榮小學,基荣小学,KEI WING PRIMARY SCHOOL,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=en,12.9,2023-06-18,Eastern,Yau Tsim Mong,17506.0
355,1507,CTB,12A,12A,12A,1,T,1,13,金鐘(添馬街),金钟(添马街),Admiralty (Tamar Street),麥當奴道(循環線),麦当奴道(循环线),MacDonnell Road (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12A&dsmode=1&l=1,6.1,2023-06-18,Central and Western,Central and Western,1596.0
356,1508,CTB,12M,12M,12M,1,T,1,15,金鐘(添馬街),金钟(添马街),Admiralty (Tamar Street),柏道(循環線),柏道(循环线),Park Road (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12M&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12M&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=12M&dsmode=1&l=1,6.1,2023-06-18,Central and Western,Central and Western,2174.5749009863976
357,1509,CTB,13,13,13,1,R,0,21,金鐘 (添馬街),金钟 (添马街),Admiralty (Tamar Street),旭龢道,旭龢道,Kotewall Road,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=1,6.8,2023-06-10,Central and Western,Central and Western,3636.0
358,1511,CTB,15C,15C,15C,1,R,0,10,中環 (香港摩天輪),中环 (香港摩天轮),Central (Hong Kong Observation Wheel),花園道(山頂纜車總站),花园道(山顶缆车总站),Garden Road (Lower Peak Tram Terminus),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=15C&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=15C&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=15C&dsmode=1&l=1,6.1,2025-01-20,Central and Western,Central and Western,2456.0
359,1513,KMB+CTB,171,171,171,1,R,0,56,荔枝角,荔枝角,Lai Chi Kok,海怡半島,海怡半岛,South Horizons,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171&lang=en,14.7,2023-06-18,Sham Shui Po,Southern District,17334.0
360,1523,CTB,25A,25A,25A,1,R,0,28,會展站,会展站,Exhibition Centre Station,寶馬山(循環線),宝马山(循环线),Braemar Hill (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25A&dsmode=1&l=1,5.6,2023-12-14,Wan Chai,Eastern,2892.137271984164
361,1525,CTB,26,26,26,1,T,1,40,勵德邨,励德邨,Lai Tak Tsuen,荷李活道(循環線),荷李活道(循环线),Hollywood Road (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=26&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=26&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=26&dsmode=1&l=1,6.8,2025-01-02,Wan Chai,Central and Western,5898.0
362,1526,CTB,260,260,260,1,R,0,46,中環(交易廣場),中环(交易广场),Central (Exchange Square),赤柱市場,赤柱市场,Stanley Market,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=260&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=260&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=260&dsmode=1&l=1,15.1,2025-01-02,Central and Western,Southern District,15070.0
363,1527,CTB,27,27,27,1,R,0,16,北角碼頭,北角码头,North Point Ferry,寶馬山(循環線),宝马山(循环线),Braemar Hill (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=27&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=27&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=27&dsmode=1&l=1,5.9,2023-12-11,Eastern,Eastern,1180.887801613684
364,1528,CTB,2A,2A,2A,1,R,0,34,耀東邨,耀东邨,Yiu Tung Estate,會展站,会展站,Exhibition Centre Station,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2A&dsmode=1&l=1,5.5,2025-01-02,Eastern,Wan Chai,8298.0
365,1529,CTB,2X,2X,2X,1,R,0,57,嘉亨灣,嘉亨湾,Grand Promenade,會展站,会展站,Exhibition Centre Station,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2X&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2X&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2X&dsmode=1&l=1,7.7,2025-01-02,Eastern,Wan Chai,7507.0
366,1546,CTB,40M,40M,40M,1,T,1,47,華富(北),华富(北),Wah Fu (North),會展站,会展站,Exhibition Centre Station,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=40M&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=40M&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=40M&dsmode=1&l=1,7.5,2025-01-02,Southern District,Wan Chai,9469.0
367,1547,CTB,42,42,42,1,T,1,37,華富(南),华富(南),Wah Fu (South),北角碼頭,北角码头,North Point Ferry,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42&dsmode=1&l=1,9.4,2023-08-25,Southern District,Eastern,11561.0
368,1550,CTB,47P,47P,47P,1,T,1,54,堅尼地城 (卑路乍灣),坚尼地城 (卑路乍湾),Kennedy Town (Belcher Bay),黃竹坑,黄竹坑,Wong Chuk Hang,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=47P&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=47P&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=47P&dsmode=1&l=1,7.1,2024-12-11,Central and Western,Southern District,9948.0
369,1552,CTB,511,511,511,1,T,1,33,大坑徑,大坑径,Tai Hang Drive,中環 (中環碼頭),中环 (中环码头),Central (Central Ferry Piers),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=511&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=511&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=511&dsmode=1&l=1,8.6,2023-06-18,Wan Chai,Central and Western,5993.0
370,1553,CTB,85P,85P,85P,1,T,1,41,小西灣 (富欣花園),小西湾 (富欣花园),Siu Sai Wan (Harmony Garden),寶馬山,宝马山,Braemar Hill,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85P&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85P&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85P&dsmode=1&l=1,7.7,2023-06-18,Eastern,Eastern,8992.0
371,1555,CTB,592,592,592,1,R,0,30,海怡半島,海怡半岛,South Horizons,銅鑼灣(摩頓台),铜锣湾(摩顿台),Causeway Bay (Moreton Terrace),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=1,6.6,2025-01-02,Southern District,Wan Chai,8424.0
372,1565,KMB+CTB,601P,601P,601P,1,T,1,42,寶達,宝达,PO TAT,上環,上环,SHEUNG WAN,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=en,12.9,2023-06-18,Kwun Tong,Central and Western,14217.0
373,1566,KMB+CTB,601P,601P,601P,1,T,1,50,上環,上环,Sheung Wan,寶達,宝达,PO TAT,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=en,12.9,2023-06-18,Central and Western,Kwun Tong,14770.0
374,1568,KMB+CTB,104,104,104,1,T,1,46,澤安邨,泽安邨,CHAK ON ESTATE,中環街市,中环街市,CENTRAL MARKET,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=en,12.9,2023-06-18,Sham Shui Po,Central and Western,9706.0
375,1569,KMB+CTB,118,118,118,1,T,1,49,柴灣(康翠臺),柴湾(康翠台),CHAI WAN (GREENWOOD TERRACE),長沙灣(深旺道),长沙湾(深旺道),CHEUNG SHA WAN (SHAM MONG ROAD),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=en,12.9,2023-08-11,Eastern,Sham Shui Po,20327.0
376,1571,CTB,4,4,4,1,T,1,38,黃竹坑,黄竹坑,Wong Chuk Hang,中環(途經中環碼頭),中环(途经中环码头),Central (via Central Piers),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=1,7.7,2025-01-02,Southern District,Central and Western,9571.0
377,1572,CTB,42C,42C,42C,1,T,1,37,數碼港,数码港,Cyberport,北角碼頭,北角码头,North Point Ferry,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=1,9.4,2024-09-20,Southern District,Eastern,14262.0
378,1435,KMB,N216,N216,N216,1,N,0,70,油塘,油塘,YAU TONG,紅磡站,红磡站,HUNG HOM STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=en,15.4,2024-03-15,Kwun Tong,Yau Tsim Mong,13898.0
379,1436,KMB,N237,N237,N237,1,N,0,29,美孚,美孚,MEI FOO,葵盛(循環線),葵盛(循环线),KWAI SHING(CIRCULAR),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=en,10.4,2023-06-18,Sham Shui Po,Kwai Tsing,3898.904974476808
380,1437,KMB,N241,N241,N241,1,N,0,78,紅磡站,红磡站,HUNG HOM STATION,青衣(長宏邨),青衣(长宏邨),TSING YI (CHEUNG WANG ESTATE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=en,17.9,2025-01-02,Yau Tsim Mong,Kwai Tsing,20085.0
381,1438,KMB,N260,N260,N260,1,N,0,77,屯門碼頭,屯门码头,TUEN MUN PIER HEAD,美孚,美孚,MEI FOO,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=en,12.7,2024-06-21,Tuen Mun,Sham Shui Po,25875.0
382,1439,KMB,N269,N269,N269,1,N,0,83,天慈,天慈,TIN TSZ,美孚,美孚,MEI FOO,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=en,14.3,2024-04-12,Yuen Long,Sham Shui Po,21446.0
383,1441,KMB,N271,N271,N271,1,N,0,70,大埔(富亨),大埔(富亨),TAI PO (FU HENG),紅磡站,红磡站,HUNG HOM STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=en,21.8,2025-01-02,Tai Po,Yau Tsim Mong,23255.0
384,1452,LWB+CTB,S1,S1,S1,1,R,0,21,東涌站,东涌站,TUNG CHUNG STATION,機場(循環線),机场(循环线),AIRPORT (CIRCULAR),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=en,3.7,2024-03-08,Islands,Islands,3359.746567823234
385,1453,LWB+CTB,R8,R8,R8,1,T,1,17,迪士尼樂園,迪士尼乐园,Disneyland,青嶼幹線轉車站(循環線)(不經迪欣湖),青屿干线转车站(循环线)(不经迪欣湖),Lantau Link Interchange (Circular) (Omit Inspiration Lake),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=en,7.4,2024-01-02,Islands,Tsuen Wan,2535.5900693921326
386,1457,LWB,N42A,N42A,N42A,1,NT,1,115,粉嶺(聯和墟),粉岭(联和墟),FANLING (LUEN WO HUI),東涌站,东涌站,TUNG CHUNG STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=en,31.1,2023-06-18,North District,Islands,61805.0
387,1458,LWB,N42,N42,N42,1,NT,1,105,耀安巴士總站,耀安巴士总站,YIU ON BUS TERMINUS,東涌站,东涌站,TUNG CHUNG STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=en,27.9,2024-10-02,Sha Tin,Islands,51583.0
388,1459,LWB,N31,N31,N31,1,N,0,77,荃灣(愉景新城),荃湾(愉景新城),TSUEN WAN (DISCOVERY PARK),機場(地面運輸中心),机场(地面运输中心),AIRPORT (GROUND TRANSPORTATION CENTRE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=en,22.3,2023-09-22,Tsuen Wan,Islands,37412.0
389,1469,LWB,A43,A43,A43,1,R,0,95,粉嶺(聯和墟),粉岭(联和墟),FANLING (LUEN WO HUI),機場(地面運輸中心),机场(地面运输中心),AIRPORT (GROUND TRANSPORTATION CENTRE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=en,32.4,2024-06-18,North District,Islands,57847.0
