,TRAVEL_DISTANCE,JOURNEY_TIME,START_DISTRICT,END_DISTRICT,FULL_FARE,TRANSPORT_TYPE
7064,2.9,7,Sha Tin,Sha Tin,4.0,MTR
7065,3.7,19,Sha Tin,Sha Tin,7.7,MTR
7066,6.5,8,Sha Tin,Tai Po,4.6,MTR
7067,8.0,12,Sha Tin,Tai Po,4.6,MTR
7068,14.1,17,Sha Tin,North District,6.5,MTR
7069,15.7,20,Sha Tin,North District,6.5,MTR
7070,19.2,25,Sha Tin,North District,30.2,MTR
7071,22.8,27,Sha Tin,North District,30.2,MTR
7072,15.8,35,Sha Tin,Yau Tsim Mong,11.0,MTR
7073,6.7,14,Sha Tin,Sha Tin,5.9,MTR
7074,7.7,16,Sha Tin,Sha Tin,5.9,MTR
7075,8.9,19,Sha Tin,Sha Tin,5.9,MTR
7076,9.6,20,Sha Tin,Sha Tin,5.9,MTR
7077,3.3,14,Sha Tin,Sha Tin,7.7,MTR
7078,4.4,10,Sha Tin,Sha Tin,7.7,MTR
7079,4.8,17,Sha Tin,Sha Tin,7.7,MTR
7080,7.1,20,Sha Tin,Sha Tin,7.7,MTR
7081,17.6,32,Sha Tin,Yau Tsim Mong,12.5,MTR
7082,27.1,45,Sha Tin,Tsuen Wan,12.5,MTR
7083,36.0,55,Sha Tin,Tsuen Wan,21.4,MTR
7084,39.6,59,Sha Tin,Yuen Long,22.5,MTR
7085,40.8,62,Sha Tin,Yuen Long,22.5,MTR
7086,43.0,64,Sha Tin,Yuen Long,22.5,MTR
7087,48.0,72,Sha Tin,Tuen Mun,22.5,MTR
7088,49.9,73,Sha Tin,Tuen Mun,22.5,MTR
7089,21.6,40,Sha Tin,Central and Western,18.4,MTR
7090,22.7,45,Sha Tin,Central and Western,20.9,MTR
7091,23.3,44,Sha Tin,Central and Western,20.9,MTR
7092,15.4,30,Sha Tin,Yau Tsim Mong,11.0,MTR
7093,16.3,33,Sha Tin,Kowloon City,11.0,MTR
7094,22.7,38,Sha Tin,Southern District,20.9,MTR
7095,23.6,42,Sha Tin,Southern District,20.9,MTR
7096,25.0,45,Sha Tin,Southern District,20.9,MTR
7097,25.8,45,Sha Tin,Southern District,20.9,MTR
7098,7.3,16,Sha Tin,Sha Tin,5.9,MTR
7099,12.9,24,Sha Tin,Kowloon City,10.8,MTR
7100,14.0,26,Sha Tin,Kowloon City,11.0,MTR
7101,15.1,28,Sha Tin,Kowloon City,11.0,MTR
7102,26.1,41,Tai Po,Central and Western,19.9,MTR
7103,25.3,34,Tai Po,Central and Western,19.9,MTR
7104,27.8,43,Tai Po,Yau Tsim Mong,13.4,MTR
7105,28.6,43,Tai Po,Yau Tsim Mong,13.4,MTR
7106,20.1,35,Tai Po,Yau Tsim Mong,12.8,MTR
7107,19.2,30,Tai Po,Yau Tsim Mong,12.8,MTR
7108,17.8,27,Tai Po,Kowloon City,11.7,MTR
7109,16.7,19,Tai Po,Wong Tai Sin,9.9,MTR
7110,17.8,25,Tai Po,Wong Tai Sin,11.7,MTR
7111,18.7,27,Tai Po,Wong Tai Sin,11.7,MTR
7112,18.7,35,Tai Po,Wong Tai Sin,12.8,MTR
7113,20.5,31,Tai Po,Wong Tai Sin,12.8,MTR
7114,22.0,34,Tai Po,Kwun Tong,13.4,MTR
7115,23.2,38,Tai Po,Kwun Tong,13.4,MTR
7116,24.0,39,Tai Po,Kwun Tong,13.4,MTR
7117,18.7,30,Tai Po,Yau Tsim Mong,11.7,MTR
7118,19.7,39,Tai Po,Sham Shui Po,11.7,MTR
7119,20.5,40,Tai Po,Sham Shui Po,12.8,MTR
7120,21.3,41,Tai Po,Sham Shui Po,12.8,MTR
